Filename,Description
tram-prague-1135-41970-a.wav,It is the sound of an elevator moving and stopping.
bus-prague-1147-41190-a.wav,It is the humming of an oncoming and passing train.
street_traffic-lisbon-1171-44575-a.wav,The sound is of traffic in the distance.
park-lyon-1012-41136-a.wav,This is the sound of birds chirping in the distance.
airport-barcelona-1-69-a.wav,This is an amateur recording of a pigeon cooing.
metro-prague-1204-44873-a.wav,This is the sound of a train moving on railroad tracks passing by.
bus-milan-1155-40821-a.wav,A vehicle engine idles nearby while beeping sounds occur intermittently.
bus-stockholm-36-1085-a.wav,People are having conversations in a crowded room.
street_pedestrian-barcelona-143-4332-a.wav,A crowd of adults and children is murmuring in the distance.
street_traffic-barcelona-163-4993-a.wav,"The sound is of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
shopping_mall-helsinki-128-3832-a.wav,It is the hum of a bus on the road.
metro_station-barcelona-229-6910-a.wav,"This is a low quality recording featuring a wide, muffled sound of people murmuring in the distance."
metro-vienna-59-1752-a.wav,It is the sound of an elevator moving between floors.
tram-stockholm-283-8559-a.wav,"This is a sound from a movie set. There is a vehicle engine running in the background with a humming noise. Also, there is the sound of wind blowing into a microphone. The atmosphere of the sound is suspenseful and intense."
airport-lyon-1101-42602-a.wav,This is the sound of a vehicle engine idling.
airport-prague-1195-44435-a.wav,It is the sound of a pigeon cooing and birds tweeting in the background.
metro_station-lyon-1010-43972-a.wav,Someone is strumming chords on a ukulele while a female voice is singing along. In the background you can hear people talking.
street_traffic-milan-1011-42484-a.wav,"{'description': 'motor vehicle (road), bus', 'time_interval': '(0.00,10.00)'}"
metro_station-barcelona-230-6929-a.wav,It is the sound of a train moving on the railroad.
street_traffic-vienna-177-5466-a.wav,"A vehicle engine idles nearby, and then a car horn honks."
street_traffic-lisbon-1171-44258-a.wav,The sound is of a car passing by at a distance.
metro_station-milan-1117-42729-a.wav,It is the sound of people talking in a crowded indoor space.
airport-stockholm-208-6335-a.wav,A large crowd of people are murmuring indistinctly.
public_square-vienna-122-3626-a.wav,"This is a recording of a park. There are sounds of people walking and talking. In the distance, one can hear birds chirping. There is also the sound of a dog barking once every few minutes."
street_pedestrian-london-151-4587-a.wav,This is a low quality recording featuring distant murmuring crowd noises during a live event.
tram-london-186-5771-a.wav,It is the sound of an engine idling.
metro_station-stockholm-85-2299-a.wav,It is the sound of a crowded indoor location.
tram-lisbon-1200-45298-a.wav,This is the sound of a crowd in a restaurant.
bus-barcelona-210-6393-a.wav,A vehicle engine idles and then accelerates.
shopping_mall-helsinki-255-7670-a.wav,"This is the sound of a crowded indoor location, likely a store or supermarket."
bus-prague-1120-40839-a.wav,"This is the sound of a vehicle, specifically a bus, with its engine idling."
metro_station-milan-1187-44931-a.wav,A crowded area with people talking.
shopping_mall-vienna-259-7857-a.wav,"It is the sound of a crowded indoor location, possibly a store or supermarket."
park-prague-1038-40324-a.wav,This is the sound of a car driving by in a residential area.
street_traffic-stockholm-175-5382-a.wav,The sound is of a car engine idling nearby.
street_pedestrian-vienna-158-4817-a.wav,It is the sound of a horse's hooves clicking on a hard surface.
street_pedestrian-prague-1203-45427-a.wav,"This is a recording of a crowded indoor environment where many people are conversing. Some of them are men and some are women. The conversations are indistinct due to the large number of people talking simultaneously. In the background, there is a faint sound of a camera clicking."
metro_station-prague-1118-42516-a.wav,It is the sound of a cat meowing softly.
airport-milan-1108-43228-a.wav,This is a sound from a crowded indoor location.
tram-milan-1146-43530-a.wav,It is the sound of a train running on railroad tracks passing by.
shopping_mall-lisbon-1137-41878-a.wav,It is the sound of a bus passing by.
tram-stockholm-284-8587-a.wav,People are having a quiet conversation in the distance.
shopping_mall-vienna-138-4201-a.wav,A crowded indoor location.
park-london-96-2706-a.wav,Birds chirping and a duck quacking.
public_square-stockholm-252-7543-a.wav,This is the sound of someone walking quietly on a surface.
shopping_mall-lisbon-1002-43667-a.wav,It is the sound of people talking in a crowded indoor location.
park-milan-1063-42400-a.wav,residential area
park-paris-99-2808-a.wav,This is a recording of a park near a busy street. There is a little girl playing and screaming with other kids in the background. A bus can be heard driving by in the distance.
airport-prague-1069-43039-a.wav,"This is a recording of a park. There are children playing and laughing, birds singing, and people chatting in the distance."
metro_station-lyon-1077-41315-a.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
tram-lisbon-1100-42688-a.wav,It is the sound of a bus moving on the road.
street_traffic-prague-1033-41348-a.wav,The sound is of cars passing by at a fairly consistent rate on a wet road.
public_square-lyon-1056-40597-a.wav,This is a sound recording from a park.
airport-barcelona-1-94-a.wav,This is the sound of a crowd in a public space.
tram-barcelona-179-5545-a.wav,This is the recording of a car driving on the road.
bus-stockholm-36-1078-a.wav,People are having a conversation in a crowded room.
airport-helsinki-3-164-a.wav,This is a sound from a park.
airport-lyon-1095-43774-a.wav,A crowded area with people talking.
public_square-lyon-1024-42408-a.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
shopping_mall-lyon-1043-40060-a.wav,It is the sound of people walking in a crowded area.
airport-lisbon-1175-45126-a.wav,A crowded area with people talking.
street_pedestrian-stockholm-157-4753-a.wav,A crowd of people are having a quiet conversation.
airport-milan-1108-42540-a.wav,A dog barks continuously.
street_pedestrian-barcelona-141-4294-a.wav,This is the sound of a crowd walking in a park or on a street. There is a man speaking and children laughing in the background.
tram-stockholm-198-5962-a.wav,This is the sound of a bus running on the road with people murmuring in the background.
airport-helsinki-3-121-a.wav,"This is a low quality recording featuring a distant, muffled conversation. There is also the sound of a bicycle passing by. The recording is noisy and in mono."
bus-barcelona-210-6406-a.wav,"This is an amateur recording. The audio quality is quiet, dull, and muffled. There is a car engine starting up, revving a couple of times, and then idling."
metro-lyon-1064-41365-a.wav,The sound is of an engine idling consistently.
bus-prague-1207-45092-a.wav,It is the sound of a bus moving on the road with people murmuring in the background.
bus-stockholm-35-1052-a.wav,The sound is of a vehicle or boat - water vehicle.
metro_station-lyon-1077-40781-a.wav,It is the sound of a vehicle engine idling.
bus-stockholm-37-1109-a.wav,People are murmuring in the distance.
street_pedestrian-paris-153-4620-a.wav,"This is a low quality, noisy, and mono recording of people talking in a crowded indoor space."
airport-milan-1108-43191-a.wav,This is a recording of a park. There are sounds of people talking in the distance and a goat bleating nearby.
street_traffic-paris-171-5263-a.wav,This is the sound of a car passing by at a fairly consistent speed.
bus-vienna-219-6624-a.wav,"This is a quiet, ambient experimental electronic piece with a synth, flute, and piano. It has a meditative and relaxing mood, suitable for a film soundtrack, with a time signature of 4/4 and a tempo of 130.43 bpm."
metro-paris-226-6817-a.wav,It is the sound of a horse's hooves clicking on a hard surface.
metro_station-lyon-1077-40350-a.wav,An electronic device is ringing.
airport-paris-206-6251-a.wav,This is the sound of a crowded indoor location.
airport-lisbon-1000-41323-a.wav,This is the sound of a crowded indoor location.
metro-prague-1022-40026-a.wav,It is the sound of a bus door closing.
bus-london-25-894-a.wav,The low quality recording features a vehicle engine idling and some kids talking by the door. It sounds like it was recorded with a phone.
tram-lisbon-1100-43047-a.wav,It is the humming of an oncoming and passing train.
public_square-vienna-123-3648-a.wav,This is a recording of a crowd in a large European city. The mood of the crowd is neutral.
street_pedestrian-helsinki-148-4489-a.wav,This is the sound of a person walking on a sidewalk.
metro-paris-224-6785-a.wav,It is the sound of an elevator moving between floors.
street_traffic-milan-1094-43246-a.wav,A vehicle engine is idling.
street_traffic-stockholm-173-5332-a.wav,This is a recording of a car horn honking in the distance.
tram-vienna-285-8627-a.wav,"This is an experimental ambient electronic piece with synthesizers and a drum machine. It has a weird and spacey atmosphere, suitable for a science fiction movie soundtrack."
metro-stockholm-56-1670-a.wav,It is the sound of a train moving on railroad tracks passing by.
street_traffic-lisbon-1171-45347-a.wav,The sound is of a car passing by at a fairly consistent speed.
